UploadGradeDataJob.java,edu.ucsb.cs156.courses.jobs.UploadGradeDataJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,accept,20,KILLED,edu.ucsb.cs156.courses.jobs.UploadGradeDataJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UploadGradeDataJobTests]/[method:test_log_output_success()]
UploadGradeDataJob.java,edu.ucsb.cs156.courses.jobs.UploadGradeDataJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,accept,28,KILLED,edu.ucsb.cs156.courses.jobs.UploadGradeDataJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UploadGradeDataJobTests]/[method:test_log_output_success()]
UploadGradeDataJob.java,edu.ucsb.cs156.courses.jobs.UploadGradeDataJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,accept,31,KILLED,edu.ucsb.cs156.courses.jobs.UploadGradeDataJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UploadGradeDataJobTests]/[method:test_log_output_success()]
UploadGradeDataJob.java,edu.ucsb.cs156.courses.jobs.UploadGradeDataJob,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,logProgress,35,KILLED,edu.ucsb.cs156.courses.jobs.UploadGradeDataJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UploadGradeDataJobTests]/[method:test_log_output_success()]
UploadGradeDataJob.java,edu.ucsb.cs156.courses.jobs.UploadGradeDataJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,logProgress,36,KILLED,edu.ucsb.cs156.courses.jobs.UploadGradeDataJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UploadGradeDataJobTests]/[method:test_log_output_success()]
UploadGradeDataJob.java,edu.ucsb.cs156.courses.jobs.UploadGradeDataJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,logProgress,37,KILLED,edu.ucsb.cs156.courses.jobs.UploadGradeDataJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UploadGradeDataJobTests]/[method:test_log_output_success()]
UploadGradeDataJob.java,edu.ucsb.cs156.courses.jobs.UploadGradeDataJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,logProgress,39,KILLED,edu.ucsb.cs156.courses.jobs.UploadGradeDataJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UploadGradeDataJobTests]/[method:test_log_output_success()]
UploadGradeDataJob.java,edu.ucsb.cs156.courses.jobs.UploadGradeDataJob,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,upsertAll,52,KILLED,edu.ucsb.cs156.courses.jobs.UploadGradeDataJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UploadGradeDataJobTests]/[method:test_upsertAll()]
UploadGradeDataJob.java,edu.ucsb.cs156.courses.jobs.UploadGradeDataJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,upsertAll,57,KILLED,edu.ucsb.cs156.courses.jobs.UploadGradeDataJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UploadGradeDataJobTests]/[method:test_upsertAll()]
UploadGradeDataJob.java,edu.ucsb.cs156.courses.jobs.UploadGradeDataJob,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,upsertAll,62,KILLED,edu.ucsb.cs156.courses.jobs.UploadGradeDataJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UploadGradeDataJobTests]/[method:test_upsertAll()]
UpdateFinalsDataJob.java,edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,accept,27,KILLED,edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJobTests]/[method:test_log_output_success()]
UpdateFinalsDataJob.java,edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJob,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,updateFinals,51,KILLED,edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJobTests]/[method:test_log_output_with_updates()]
UpdateFinalsDataJob.java,edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJob,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,updateFinals,54,KILLED,edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJobTests]/[method:test_log_output_with_errors()]
UpdateFinalsDataJob.java,edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,updateFinals,32,KILLED,edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJobTests]/[method:test_log_output_success()]
UpdateFinalsDataJob.java,edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,updateFinals,37,KILLED,edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJobTests]/[method:test_log_output_success()]
UpdateFinalsDataJob.java,edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,updateFinals,49,KILLED,edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJobTests]/[method:test_log_output_with_updates()]
UpdateFinalsDataJob.java,edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,updateFinals,53,KILLED,edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJobTests]/[method:test_log_output_with_errors()]
UpdateFinalsDataJob.java,edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,updateFinals,58,KILLED,edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJobTests]/[method:test_log_output_success()]
UpdateFinalsDataJob.java,edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,updateFinals,59,KILLED,edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJobTests]/[method:test_log_output_success()]
JobsController.java,edu.ucsb.cs156.courses.controllers.JobsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,allJobs,48,KILLED,edu.ucsb.cs156.courses.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.JobsControllerTests]/[method:admin_can_get_all_jobs()]
JobsController.java,edu.ucsb.cs156.courses.controllers.JobsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,launchTestJob,59,KILLED,edu.ucsb.cs156.courses.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.JobsControllerTests]/[method:admin_can_launch_test_job()]
JobsController.java,edu.ucsb.cs156.courses.controllers.JobsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,launchUpdateCourseDataJob,72,KILLED,edu.ucsb.cs156.courses.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.JobsControllerTests]/[method:admin_can_launch_update_courses_job()]
JobsController.java,edu.ucsb.cs156.courses.controllers.JobsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,launchUpdateCourseDataRangeOfQuartersJob,101,KILLED,edu.ucsb.cs156.courses.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.JobsControllerTests]/[method:admin_can_launch_update_courses_range_of_quarters_job()]
JobsController.java,edu.ucsb.cs156.courses.controllers.JobsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,launchUpdateCourseDataRangeOfQuartersSingleSubjectJob,122,KILLED,edu.ucsb.cs156.courses.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.JobsControllerTests]/[method:admin_can_launch_update_courses_range_of_quarters_single_subject_job()]
JobsController.java,edu.ucsb.cs156.courses.controllers.JobsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,launchUpdateCourseDataWithQuarterJob,84,KILLED,edu.ucsb.cs156.courses.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.JobsControllerTests]/[method:admin_can_launch_update_courses_job_with_quarter()]
JobsController.java,edu.ucsb.cs156.courses.controllers.JobsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,launchUpdateFinalsData,145,KILLED,edu.ucsb.cs156.courses.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.JobsControllerTests]/[method:admin_can_launch_update_finals_data_job()]
JobsController.java,edu.ucsb.cs156.courses.controllers.JobsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,launchUploadGradeData,130,KILLED,edu.ucsb.cs156.courses.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.JobsControllerTests]/[method:admin_can_launch_upload_course_grade_data_job()]
TestJob.java,edu.ucsb.cs156.courses.jobs.TestJob,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,accept,21,KILLED,edu.ucsb.cs156.courses.jobs.TestJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.TestJobTests]/[method:test_log_output_with_mock_user()]
TestJob.java,edu.ucsb.cs156.courses.jobs.TestJob,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,accept,27,KILLED,edu.ucsb.cs156.courses.jobs.TestJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.TestJobTests]/[method:test_log_output_with_mock_user()]
TestJob.java,edu.ucsb.cs156.courses.jobs.TestJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,accept,20,KILLED,edu.ucsb.cs156.courses.jobs.TestJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.TestJobTests]/[method:test_log_output_with_mock_user()]
TestJob.java,edu.ucsb.cs156.courses.jobs.TestJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,accept,22,KILLED,edu.ucsb.cs156.courses.jobs.TestJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.TestJobTests]/[method:test_log_output_with_no_user()]
TestJob.java,edu.ucsb.cs156.courses.jobs.TestJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,accept,24,KILLED,edu.ucsb.cs156.courses.jobs.TestJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.TestJobTests]/[method:test_log_output_with_mock_user()]
TestJob.java,edu.ucsb.cs156.courses.jobs.TestJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,accept,26,KILLED,edu.ucsb.cs156.courses.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.JobsControllerTests]/[method:admin_can_launch_test_job()]
TestJob.java,edu.ucsb.cs156.courses.jobs.TestJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,accept,30,KILLED,edu.ucsb.cs156.courses.jobs.TestJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.TestJobTests]/[method:test_log_output_with_mock_user()]
GradeHistory.java,edu.ucsb.cs156.courses.entities.GradeHistory,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getCourseNum,50,KILLED,edu.ucsb.cs156.courses.entities.GradeHistoryTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.entities.GradeHistoryTests]/[method:test_getSubjectArea_and_getCourseNum_CMPSC_130A()]
GradeHistory.java,edu.ucsb.cs156.courses.entities.GradeHistory,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getCourseNum,50,KILLED,edu.ucsb.cs156.courses.entities.GradeHistoryTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.entities.GradeHistoryTests]/[method:test_getSubjectArea_and_getCourseNum_null()]
GradeHistory.java,edu.ucsb.cs156.courses.entities.GradeHistory,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getCourseNum,51,KILLED,edu.ucsb.cs156.courses.entities.GradeHistoryTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.entities.GradeHistoryTests]/[method:test_getSubjectArea_and_getCourseNum_CMPSC_130A()]
GradeHistory.java,edu.ucsb.cs156.courses.entities.GradeHistory,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getSubjectArea,45,KILLED,edu.ucsb.cs156.courses.entities.GradeHistoryTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.entities.GradeHistoryTests]/[method:test_getSubjectArea_and_getCourseNum_CMPSC_130A()]
GradeHistory.java,edu.ucsb.cs156.courses.entities.GradeHistory,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getSubjectArea,45,KILLED,edu.ucsb.cs156.courses.entities.GradeHistoryTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.entities.GradeHistoryTests]/[method:test_getSubjectArea_and_getCourseNum_null()]
GradeHistory.java,edu.ucsb.cs156.courses.entities.GradeHistory,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getSubjectArea,46,KILLED,edu.ucsb.cs156.courses.entities.GradeHistoryTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.entities.GradeHistoryTests]/[method:test_getSubjectArea_and_getCourseNum_CMPSC_130A()]
ConvertedSection.java,edu.ucsb.cs156.courses.documents.ConvertedSection,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,clone,34,KILLED,edu.ucsb.cs156.courses.documents.ConvertedSectionTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.documents.ConvertedSectionTests]/[method:test_clone()]
ConvertedSection.java,edu.ucsb.cs156.courses.documents.ConvertedSection,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,clone,26,KILLED,edu.ucsb.cs156.courses.documents.ConvertedSectionTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.documents.ConvertedSectionTests]/[method:test_clone()]
ConvertedSection.java,edu.ucsb.cs156.courses.documents.ConvertedSection,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,clone,29,KILLED,edu.ucsb.cs156.courses.documents.ConvertedSectionTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.documents.ConvertedSectionTests]/[method:test_clone()]
ConvertedSection.java,edu.ucsb.cs156.courses.documents.ConvertedSection,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,clone,32,KILLED,edu.ucsb.cs156.courses.documents.ConvertedSectionTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.documents.ConvertedSectionTests]/[method:test_clone()]
ConvertedSection.java,edu.ucsb.cs156.courses.documents.ConvertedSection,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,clone,36,KILLED,edu.ucsb.cs156.courses.documents.ConvertedSectionTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.documents.ConvertedSectionTests]/[method:test_clone()]
ConvertedSection.java,edu.ucsb.cs156.courses.documents.ConvertedSection,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,clone,39,KILLED,edu.ucsb.cs156.courses.documents.ConvertedSectionTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.documents.ConvertedSectionTests]/[method:test_clone()]
JobService.java,edu.ucsb.cs156.courses.services.jobs.JobService,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,runAsJob,23,KILLED,edu.ucsb.cs156.courses.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.JobsControllerTests]/[method:admin_can_launch_test_job()]
JobService.java,edu.ucsb.cs156.courses.services.jobs.JobService,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,runAsJob,25,KILLED,edu.ucsb.cs156.courses.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.JobsControllerTests]/[method:admin_can_launch_update_courses_job_with_quarter()]
JobService.java,edu.ucsb.cs156.courses.services.jobs.JobService,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,runJobAsync,33,KILLED,edu.ucsb.cs156.courses.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.JobsControllerTests]/[method:admin_can_launch_test_job()]
JobService.java,edu.ucsb.cs156.courses.services.jobs.JobService,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,runJobAsync,35,TIMED_OUT,none
JobService.java,edu.ucsb.cs156.courses.services.jobs.JobService,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,runJobAsync,36,TIMED_OUT,none
JobService.java,edu.ucsb.cs156.courses.services.jobs.JobService,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,runJobAsync,40,TIMED_OUT,none
CourseOverTimeController.java,edu.ucsb.cs156.courses.controllers.CourseOverTimeController,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,makeFormattedCourseId,71,KILLED,edu.ucsb.cs156.courses.controllers.CourseOverTimeControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.CourseOverTimeControllerTests]/[method:test_search_validRequestWithSuffix()]
CourseOverTimeController.java,edu.ucsb.cs156.courses.controllers.CourseOverTimeController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,makeFormattedCourseId,71,KILLED,edu.ucsb.cs156.courses.controllers.CourseOverTimeControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.CourseOverTimeControllerTests]/[method:test_search_validRequestWithSuffix()]
CourseOverTimeController.java,edu.ucsb.cs156.courses.controllers.CourseOverTimeController,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,makeFormattedCourseId,72,KILLED,edu.ucsb.cs156.courses.controllers.CourseOverTimeControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.CourseOverTimeControllerTests]/[method:test_search_validRequestWithoutSuffix()]
CourseOverTimeController.java,edu.ucsb.cs156.courses.controllers.CourseOverTimeController,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,makeFormattedCourseId,76,KILLED,edu.ucsb.cs156.courses.controllers.CourseOverTimeControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.CourseOverTimeControllerTests]/[method:test_search_validRequestWithSuffix()]
CourseOverTimeController.java,edu.ucsb.cs156.courses.controllers.CourseOverTimeController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,search,65,KILLED,edu.ucsb.cs156.courses.controllers.CourseOverTimeControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.CourseOverTimeControllerTests]/[method:test_search_emptyRequest()]
UpdateCourseDataJobFactory.java,edu.ucsb.cs156.courses.jobs.UpdateCourseDataJobFactory,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,createForQuarter,51,KILLED,edu.ucsb.cs156.courses.jobs.UpdateCourseDataJobFactoryTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UpdateCourseDataJobFactoryTests]/[method:test_createForQuarter()]
UpdateCourseDataJobFactory.java,edu.ucsb.cs156.courses.jobs.UpdateCourseDataJobFactory,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,createForQuarterRange,61,KILLED,edu.ucsb.cs156.courses.jobs.UpdateCourseDataJobFactoryTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UpdateCourseDataJobFactoryTests]/[method:test_createForQuarterRange()]
UpdateCourseDataJobFactory.java,edu.ucsb.cs156.courses.jobs.UpdateCourseDataJobFactory,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,createForSubjectAndQuarter,23,KILLED,edu.ucsb.cs156.courses.jobs.UpdateCourseDataJobFactoryTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UpdateCourseDataJobFactoryTests]/[method:test_createForSubjectAndQuarter()]
UpdateCourseDataJobFactory.java,edu.ucsb.cs156.courses.jobs.UpdateCourseDataJobFactory,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,createForSubjectAndQuarterRange,33,KILLED,edu.ucsb.cs156.courses.jobs.UpdateCourseDataJobFactoryTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UpdateCourseDataJobFactoryTests]/[method:test_createForSubjectAndQuarterRange()]
UpdateCourseDataJobFactory.java,edu.ucsb.cs156.courses.jobs.UpdateCourseDataJobFactory,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getAllSubjectCodes,47,KILLED,edu.ucsb.cs156.courses.jobs.UpdateCourseDataJobFactoryTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UpdateCourseDataJobFactoryTests]/[method:test_createForQuarterRange()]
ApiController.java,edu.ucsb.cs156.courses.controllers.ApiController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,genericMessage,23,KILLED,edu.ucsb.cs156.courses.controllers.UCSBSubjectsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.UCSBSubjectsControllerTests]/[method:api_todos__admin_logged_in__delete_all()]
ApiController.java,edu.ucsb.cs156.courses.controllers.ApiController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getCurrentUser,19,KILLED,edu.ucsb.cs156.courses.controllers.UserInfoControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.UserInfoControllerTests]/[method:currentUser__logged_in()]
ApiController.java,edu.ucsb.cs156.courses.controllers.ApiController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,handleGenericException,29,KILLED,edu.ucsb.cs156.courses.controllers.PersonalSchedulesControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.PersonalSchedulesControllerTests]/[method:api_schedules__admin_logged_in__cannot_delete_schedule_that_does_not_exist()]
ApiController.java,edu.ucsb.cs156.courses.controllers.ApiController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,handleIllegalArgumentException,37,KILLED,edu.ucsb.cs156.courses.controllers.PersonalSchedulesControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.PersonalSchedulesControllerTests]/[method:api_schedules__admin_logged_in__cannot_post_long_name()]
UCSBSubjectsService.java,edu.ucsb.cs156.courses.services.UCSBSubjectsService,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,get,41,KILLED,edu.ucsb.cs156.courses.services.UCSBSubjectsServiceTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.services.UCSBSubjectsServiceTests]/[method:get_returns_a_list_of_subjects()]
UCSBSubjectsService.java,edu.ucsb.cs156.courses.services.UCSBSubjectsService,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,get,42,KILLED,edu.ucsb.cs156.courses.services.UCSBSubjectsServiceTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.services.UCSBSubjectsServiceTests]/[method:get_returns_a_list_of_subjects()]
UCSBSubjectsService.java,edu.ucsb.cs156.courses.services.UCSBSubjectsService,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,get,43,KILLED,edu.ucsb.cs156.courses.services.UCSBSubjectsServiceTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.services.UCSBSubjectsServiceTests]/[method:get_returns_a_list_of_subjects()]
UCSBSubjectsService.java,edu.ucsb.cs156.courses.services.UCSBSubjectsService,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,get,53,KILLED,edu.ucsb.cs156.courses.services.UCSBSubjectsServiceTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.services.UCSBSubjectsServiceTests]/[method:get_returns_a_list_of_subjects()]
CourseUtilities.java,edu.ucsb.cs156.courses.utilities.CourseUtilities,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,makeFormattedCourseId,36,KILLED,edu.ucsb.cs156.courses.utilities.CourseUtilitiesTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.utilities.CourseUtilitiesTests]/[method:test_makeFormattedCourseId_CMPSC_5JA()]
CourseUtilities.java,edu.ucsb.cs156.courses.utilities.CourseUtilities,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,makeFormattedCourseId,36,KILLED,edu.ucsb.cs156.courses.utilities.CourseUtilitiesTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.utilities.CourseUtilitiesTests]/[method:test_makeFormattedCourseId_CMPSC_5JA()]
CourseUtilities.java,edu.ucsb.cs156.courses.utilities.CourseUtilities,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,makeFormattedCourseId,48,KILLED,edu.ucsb.cs156.courses.utilities.CourseUtilitiesTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.utilities.CourseUtilitiesTests]/[method:test_makeFormattedCourseId_CMPSC_5JA()]
CoursePage.java,edu.ucsb.cs156.courses.documents.CoursePage,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,convertedSections,53,KILLED,edu.ucsb.cs156.courses.documents.CoursePageTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.documents.CoursePageTests]/[method:convertedSectionsConvertsProperly()]
CoursePage.java,edu.ucsb.cs156.courses.documents.CoursePage,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,convertedSections,66,KILLED,edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJobTests]/[method:test_log_output_with_errors()]
CoursePage.java,edu.ucsb.cs156.courses.documents.CoursePage,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,fromJSON,35,KILLED,edu.ucsb.cs156.courses.documents.CoursePageTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.documents.CoursePageTests]/[method:convertsCoursePageToObject()]
